사건번호,사건명,해양사고종류1,해양사고발생(년도),해양사고발생(월),해양사고발생(일),해양사고발생(시),해양사고발생(분),해양사고발생시간대,계절,해양사고장소(위),해양사고장소(위도),해양사고장소(위분),해양사고장소(위초),해양사고장소(경),해양사고장소(경도),해양사고장소(경분),해양사고장소(경초),해양사고발생지역(대),해양사고발생지역(중),해양사고발생지역(통계용),선박명,선박중요도,선박톤수,톤수범위(통계용),선박용도(통계용),사망합계(선원_여객_기타),실종합계(선원_여객_기타),인명피해합계(사망_실종),부상합계(선원_여객_기타),총합(사망_실종_부상)
IC-2024-1365,모터보트 명성호 추진축계 손상사건,추진축계손상,2024,11,14,17,26,16-20시,가을,북,N37,13,9,동,E126,9,25,국내,서해영해,서해영해,명성호,1,3.77,3~5톤미만,수상레저기구,0,0,0,0,0
IC-2024-1366,세일링요트 베네벤토호 부유물감김사건,부유물감김(안전저해),2024,11,16,8,16,8-12시,가을,북,N37,25,18,동,E126,19,50,국내,서해영해,서해영해,베네벤토,1,4,3~5톤미만,수상레저기구,0,0,0,0,0
IC-2024-1367,모터보트 광명호 침수사건,침수,2024,11,17,11,25,8-12시,가을,북,N36,19,40,동,E126,30,45,국내,서해영해,서해영해,광명호,1,1.57,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2024-1368,모터보트 한바다호 기관손상사건,기관손상,2024,11,11,10,28,8-12시,가을,북,N37,19,23,동,E126,11,12,국내,서해영해,서해영해,한바다호,1,2.2,2~3톤미만,수상레저기구,0,0,0,0,0
IC-2024-1369,모터보트 에스600호 침수사건,침수,2024,11,11,16,47,16-20시,가을,북,N35,38,16,동,E126,14,15,국내,서해영해,서해영해,S600호,1,1.3,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2024-1383,세일링요트 썬유228호 부유물감김사건,부유물감김(안전저해),2024,10,4,19,47,16-20시,가을,북,N37,25,50,동,E126,19,23,국내,서해영해,서해영해,썬유228호,1,12,10~15톤미만,수상레저기구,0,0,0,0,0
IC-2024-1385,모터보트 은비호 기관손상사건,기관손상,2024,10,31,9,41,8-12시,가을,북,N37,48,0,동,E124,40,0,국내,서해영해,서해영해,은비호,1,1.68,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2024-1396,낚시어선 평안호 부유물감김사건,부유물감김(안전저해),2024,10,28,12,11,12-16시,가을,북,N37,18,42,동,E126,29,21,국내,개항 및 진입수로,인천항 및 진입수로,평안호,1,6.67,5~10톤미만,어선,0,0,0,0,0
IC-2024-1397,모터보트 우주호 침몰사건,침몰,2024,10,27,14,50,12-16시,가을,북,N37,18,5,동,E126,44,6,국내,서해영해,서해영해,우주호,1,0.87,1톤미만,수상레저기구,0,0,0,0,0
IC-2024-1398,모터보트 칸호 기관손상사건,기관손상,2024,10,26,11,23,8-12시,가을,북,N37,4,9,동,E126,32,6,국내,서해영해,서해영해,칸호,1,1.52,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2024-1399,모터보트 오스프리호 기관손상사건,기관손상,2024,10,24,15,37,12-16시,가을,북,N37,7,23,동,E126,31,50,국내,서해영해,서해영해,오스프리호,1,0.52,1톤미만,수상레저기구,0,0,0,0,0
IC-2024-1400,세일링요트 파라다이스호 부유물감김사건,부유물감김(안전저해),2024,10,19,19,6,16-20시,가을,북,N37,8,12,동,E126,34,18,국내,서해영해,서해영해,파라다이스호,1,6.14,5~10톤미만,수상레저기구,0,0,0,0,0
IC-2024-1401,모터보트 미르호 기관손상사건,기관손상,2024,10,6,9,51,8-12시,가을,북,N37,1,41,동,E126,26,57,국내,서해영해,서해영해,미르호,1,1.82,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2024-1402,세일링요트 모간호 부유물감김사건,부유물감김(안전저해),2024,10,3,15,12,12-16시,가을,북,N37,6,24,동,E126,31,32,국내,서해영해,서해영해,모간호(mogan),1,6,5~10톤미만,수상레저기구,0,0,0,0,0
IC-2024-1403,세일링요트 파랑새2호 기관손상사건,기관손상,2024,10,3,12,1,12-16시,가을,북,N37,6,36,동,E126,32,48,국내,서해영해,서해영해,파랑새2호,1,3.5,3~5톤미만,수상레저기구,0,0,0,0,0
IC-2024-1404,모터보트 프로라인호 기관손상사건,기관손상,2024,10,27,13,55,12-16시,가을,북,N36,40,3,동,E126,5,8,국내,서해영해,서해영해,프로라인호,1,1.12,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2024-1405,모터보트 대성호 기관손상사건,기관손상,2024,10,15,14,18,12-16시,가을,북,N36,28,35,동,E126,17,29,국내,서해영해,서해영해,대성호,1,0.92,1톤미만,수상레저기구,0,0,0,0,0
IC-2024-1406,모터보트 루피호 기관손상사건,기관손상,2024,10,25,12,18,12-16시,가을,북,N35,57,17,동,E126,30,47,국내,개항 및 진입수로,"장항항,군산항 및 진입수로",루피호,1,0.7,1톤미만,수상레저기구,0,0,0,0,0
IC-2024-1407,모터보트 노블레스호 기관손상사건,기관손상,2024,10,1,14,24,12-16시,가을,북,N36,55,0,동,E125,33,41,국내,서해영해,서해영해,노블레스,1,0.52,1톤미만,수상레저기구,0,0,0,0,0
IC-2024-1408,낚시어선 화성606호 조타장치 손상사건,조타장치손상,2024,10,1,15,28,12-16시,가을,북,N36,55,0,동,E125,33,41,국내,서해영해,서해영해,화성606호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2024-1409,어선 원주호 선원부상사건,안전사고(인명사상),2024,10,28,7,4,4-8시,가을,북,N37,7,39,동,E126,4,45,국내,서해영해,서해영해,원주호,1,7.93,5~10톤미만,어선,0,0,0,1,1
IC-2024-1410,모터보트 드림호 기관손상사건,기관손상,2024,10,9,10,19,8-12시,가을,북,N36,16,4,동,E126,29,3,국내,서해영해,서해영해,드림호,1,0.32,1톤미만,수상레저기구,0,0,0,0,0
IC-2024-1411,모터보트 백호호 기관손상사건,기관손상,2024,10,9,16,15,16-20시,가을,북,N36,24,11,동,E126,28,59,국내,개항 및 진입수로,기타개항,백호호,1,4,3~5톤미만,수상레저기구,0,0,0,0,0
IC-2024-1412,낚시어선 오천서해호 추진축계 손상사건,추진축계손상,2024,10,29,16,35,16-20시,가을,북,N36,24,6,동,E126,23,17,국내,서해영해,서해영해,오천서해호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2024-1413,예인선 해동12호 부유물감김사건,부유물감김(안전저해),2024,10,24,19,20,16-20시,가을,북,N36,21,59,동,E126,17,53,국내,서해영해,서해영해,해동12호,1,43,30~50톤미만,예인선,0,0,0,0,0
IC-2024-1414,어선 조나단호 침수사건,침수,2024,10,29,22,53,20-24시,가을,북,N36,25,54,동,E126,30,1,국내,개항 및 진입수로,기타개항,조나단호,1,7.93,5~10톤미만,어선,0,0,0,0,0
IC-2024-1415,기타선 삼오103호 운항저해사건,운항저해,2024,10,4,10,30,8-12시,가을,북,N36,19,49,동,E126,30,42,국내,서해영해,서해영해,삼오103호,1,67,50~100톤미만,기타선,0,0,0,0,0
IC-2024-1417,낚시어선 정환호 부유물감김사건,부유물감김(안전저해),2024,10,24,18,44,16-20시,가을,북,N36,31,5,동,E126,28,3,국내,서해영해,서해영해,정환호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2024-1418,어선 대광2호 선원부상사건,안전사고(인명사상),2024,10,31,12,15,12-16시,가을,북,N36,13,31,동,E126,6,39,국내,서해영해,서해영해,대광2호,1,4.99,3~5톤미만,어선,0,0,0,1,1
IC-2024-1419,어선 중원호 부유물감김사건,부유물감김(안전저해),2024,11,25,16,40,16-20시,가을,북,N37,15,11,동,E125,36,30,국내,서해영해,서해영해,중원호,1,69,50~100톤미만,어선,0,0,0,0,0
IC-2024-1420,낚시어선 댓길이호 기관손상사건,기관손상,2024,11,25,11,39,8-12시,가을,북,N36,15,51,동,E126,4,27,국내,서해영해,서해영해,댓길이호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2024-1421,케미칼운반선 필로스1호 운항저해사건,운항저해,2024,11,25,15,57,12-16시,가을,북,N37,26,2,동,E126,35,49,국내,개항 및 진입수로,인천항 및 진입수로,필로스1호,1,1500,"1,000~5,000톤미만",유조선,0,0,0,0,0
IC-2024-1423,세일링요트 포르수나호 기관손상사건,기관손상,2024,11,23,10,7,8-12시,가을,북,N37,5,17,동,E126,23,53,국내,서해영해,서해영해,포르수나호(forsuna),1,5.1,5~10톤미만,수상레저기구,0,0,0,0,0
IC-2024-1424,모터보트 오션8호 침몰사건,침몰,2024,11,23,10,3,8-12시,가을,북,N35,50,48,동,E126,22,40,국내,서해영해,서해영해,오션8호,1,1.06,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2024-1425,세일링요트 루나호 운항저해사건,운항저해,2024,11,23,14,58,12-16시,가을,북,N37,33,56,동,E126,35,3,국내,개항 및 진입수로,인천항 및 진입수로,루나호,1,7.5,5~10톤미만,수상레저기구,0,0,0,0,0
IC-2024-1426,무등록 레저보트 선명무 기관손상사건,기관손상,2024,11,23,17,55,16-20시,가을,북,N36,19,45,동,E126,30,42,국내,서해영해,서해영해,선명무,1,0,미상,수상레저기구,0,0,0,0,0
IC-2024-1427,모터보트 버들호 기관손상사건,기관손상,2024,11,24,9,16,8-12시,가을,북,N36,41,43,동,E126,3,6,국내,서해영해,서해영해,버들호,1,1.56,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2024-1428,모터보트 레갈호 기관손상사건,기관손상,2024,11,24,13,51,12-16시,가을,북,N36,31,0,동,E126,12,0,국내,서해영해,서해영해,레갈호,1,1.95,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2024-1429,낚시어선 마이웨이호 기관손상사건,기관손상,2024,11,24,13,31,12-16시,가을,북,N37,11,44,동,E126,26,17,국내,서해영해,서해영해,마이웨이호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2024-1430,낚시어선 해모수호 기관손상사건,기관손상,2024,11,24,7,31,4-8시,가을,북,N36,15,18,동,E126,18,28,국내,서해영해,서해영해,해모수호,1,7.31,5~10톤미만,어선,0,0,0,0,0
IC-2024-1431,낚시어선 수복호 부유물감김사건,부유물감김(안전저해),2024,11,24,7,19,4-8시,가을,북,N37,25,0,동,E126,32,13,국내,개항 및 진입수로,인천항 및 진입수로,수복호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2024-1432,낚시어선 겔럭시호 부유물감김사건,부유물감김(안전저해),2024,11,24,8,19,8-12시,가을,북,N36,13,57,동,E126,2,17,국내,서해영해,서해영해,겔럭시호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2024-1433,낚시어선 인천마린스타호 부유물감김사건,부유물감김(안전저해),2024,11,23,16,20,16-20시,가을,북,N37,17,16,동,E126,26,7,국내,서해영해,서해영해,인천마린스타호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2024-1434,유선 방주1호 운항저해사건,운항저해,2024,11,23,16,4,16-20시,가을,북,N37,15,5,동,E126,29,57,국내,서해영해,서해영해,방주1호,1,29,25~30톤미만,기타선,0,0,0,0,0
IC-2024-1435,낚시어선 안흥2호 부유물감김사건,부유물감김(안전저해),2024,11,23,7,18,4-8시,가을,북,N36,32,57,동,E125,55,28,국내,서해영해,서해영해,안흥2호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2024-1436,모터보트 럭키마린호 추진축계 손상사건,추진축계손상,2024,11,20,12,30,12-16시,가을,북,N35,51,24,동,E126,20,12,국내,서해영해,서해영해,럭키마린호,1,1.5,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2024-1437,모터보트 유로27호 부유물감김사건,부유물감김(안전저해),2024,11,20,13,35,12-16시,가을,북,N37,27,13,동,E126,21,33,국내,서해영해,서해영해,유로27호,1,2.4,2~3톤미만,수상레저기구,0,0,0,0,0
IC-2024-1438,어선 제303금성호 기관손상사건,기관손상,2024,11,20,10,13,8-12시,가을,북,N35,42,6,동,E125,27,43,국외,서해공해,서해공해,제303금성호,1,37,30~50톤미만,어선,0,0,0,0,0
IC-2024-1439,기타선 대한5호 침수사건,침수,2024,11,19,20,59,20-24시,가을,북,N37,0,56,동,E126,27,15,국내,서해영해,서해영해,대한5호,1,1.53,1~2톤미만,기타선,0,0,0,0,0
IC-2024-1440,여객선 북도고속페리호 운항저해사건,운항저해,2024,11,18,12,21,12-16시,가을,북,N37,30,51,동,E126,23,54,국내,서해영해,서해영해,북도고속페리호,1,642,"500~1,000톤미만",여객선,0,0,0,0,0
IC-2024-1441,낚시어선 대양호 조타장치 손상사건,조타장치손상,2024,11,20,15,30,12-16시,가을,북,N36,25,0,동,E126,19,0,국내,서해영해,서해영해,대양호,1,4.53,3~5톤미만,어선,0,0,0,0,0
IC-2024-1452,낚시어선 은가비호·모터보트 수룡호 충돌사건,충돌,2024,12,1,16,28,16-20시,겨울,북,N36,31,0,동,E126,27,0,국내,서해영해,서해영해,수영호,1,1.24,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2024-1452,낚시어선 은가비호·모터보트 수룡호 충돌사건,충돌,2024,12,1,16,28,16-20시,겨울,북,N36,31,0,동,E126,27,0,국내,서해영해,서해영해,은가비호,2,9.77,5~10톤미만,어선,0,0,0,2,2
IC-2024-1453,어선 제3황덕호 선원부상사건,안전사고(인명사상),2024,12,3,3,6,0-4시,겨울,북,N37,16,8,동,E126,5,3,국내,서해영해,서해영해,제3황덕호,1,9.77,5~10톤미만,기타선,0,0,0,1,1
IC-2024-1454,어선 제15수영호·산적화물선 댄힐 충돌사건,충돌,2024,12,2,3,57,0-4시,겨울,북,N35,55,35,동,E126,21,47,국내,서해영해,서해영해,DANHIL,1,44336,"20,000~50,000톤미만",화물선,0,0,0,0,0
IC-2024-1454,어선 제15수영호·산적화물선 댄힐 충돌사건,충돌,2024,12,2,3,57,0-4시,겨울,북,N35,55,35,동,E126,21,47,국내,서해영해,서해영해,제15수영호,2,70,50~100톤미만,어선,0,0,0,0,0
IC-2024-1455,어선 일광호 선원부상사건,안전사고(인명사상),2024,12,3,13,12,12-16시,겨울,북,N37,5,48,동,E126,27,15,국내,서해영해,서해영해,일광호,1,9.16,5~10톤미만,어선,0,0,0,1,1
IC-2024-1456,부선 씨앤에스1502호·자동차운반선 알쥬베일호 충돌사건,충돌,2024,11,27,10,45,8-12시,가을,북,N35,58,36,동,E126,34,54,국내,개항 및 진입수로,"장항항,군산항 및 진입수로", C&S 1502호,1,741,"500~1,000톤미만",기타선,0,0,0,0,0
IC-2024-1456,부선 씨앤에스1502호·자동차운반선 알쥬베일호 충돌사건,충돌,2024,11,27,10,45,8-12시,가을,북,N35,58,36,동,E126,34,54,국내,개항 및 진입수로,"장항항,군산항 및 진입수로", ALJUBAIL,2,51055,"50,000~100,000톤미만",화물선,0,0,0,0,0
IC-2024-1457,견인용 예선 성덕7호 화재사건,화재,2024,11,27,12,5,12-16시,가을,북,N35,58,36,동,E126,34,54,국내,개항 및 진입수로,"장항항,군산항 및 진입수로",성덕7호,1,52,50~100톤미만,예인선,0,0,0,0,0
IC-2024-1458,어선 유정호 속구손상사건,속구손상,2024,11,27,3,29,0-4시,가을,북,N37,0,41,동,E126,28,5,국내,서해영해,서해영해,유정호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2024-1459,기타선 701원진호 속구손상사건,속구손상,2024,11,27,7,59,4-8시,가을,북,N36,26,40,동,E126,31,39,국내,서해영해,서해영해,701원진호,1,67,50~100톤미만,기타선,0,0,0,0,0
IC-2024-1460,산적화물선 세인트디미트리오스 해양오염사건,해양오염,2024,11,27,12,57,12-16시,가을,북,N37,26,35,동,E126,36,31,국내,개항 및 진입수로,인천항 및 진입수로,세인트 디미트리오스호,1,43158,"20,000~50,000톤미만",화물선,0,0,0,0,0
IC-2024-1461,어선 대풍2호 침수사건,침수,2024,11,28,7,57,4-8시,가을,북,N35,37,9,동,E126,27,57,국내,서해영해,서해영해,대풍2호,1,1.75,1~2톤미만,어선,0,0,0,0,0
IC-2024-1462,어선 신성호 속구손상사건,속구손상,2024,11,28,8,11,8-12시,가을,북,N36,19,51,동,E126,30,20,국내,서해영해,서해영해,신성호,1,4.82,3~5톤미만,어선,0,0,0,0,0
IC-2024-1463,예인선 재원1호의 피예인부선 대방 10007호·일반화물선 도니암보 충돌사건,충돌,2024,11,28,15,54,12-16시,가을,북,N36,58,50,동,E126,46,6,국내,개항 및 진입수로,"평택항, 당진항",대방10007호,2,2604,"1,000~5,000톤미만",기타선,0,0,0,0,0
IC-2024-1463,예인선 재원1호의 피예인부선 대방 10007호·일반화물선 도니암보 충돌사건,충돌,2024,11,28,15,54,12-16시,가을,북,N36,58,50,동,E126,46,6,국내,개항 및 진입수로,"평택항, 당진항",도니암보,1,17023,"10,000~20,000톤미만",화물선,0,0,0,0,0
IC-2024-1463,예인선 재원1호의 피예인부선 대방 10007호·일반화물선 도니암보 충돌사건,충돌,2024,11,28,15,54,12-16시,가을,북,N36,58,50,동,E126,46,6,국내,개항 및 진입수로,"평택항, 당진항",제원1,3,293,100~500톤미만,예인선,0,0,0,0,0
IC-2024-1464,어선 실크로드호·어선 청운호 기타사건(표류),기타,2024,11,27,6,10,4-8시,가을,북,N36,19,53,동,E126,30,56,국내,서해영해,서해영해,청운호,1,3,3~5톤미만,어선,0,0,0,0,0
IC-2024-1464,어선 실크로드호·어선 청운호 기타사건(표류),기타,2024,11,27,6,10,4-8시,가을,북,N36,19,53,동,E126,30,56,국내,서해영해,서해영해,실크로드호,2,7.93,5~10톤미만,어선,0,0,0,0,0
IC-2024-1471,부선 태양22호 침수사건,침수,2024,12,10,13,33,12-16시,겨울,북,N36,15,11,동,E126,31,45,국내,서해영해,서해영해,태양22호,1,556,"500~1,000톤미만",기타선,0,0,0,0,0
IC-2024-1472,어선 2020한진호·어선 대운3호 충돌사건,충돌,2024,12,6,13,30,12-16시,겨울,북,N37,30,0,동,E126,27,20,국내,서해영해,서해영해,2020한진호,1,25,25~30톤미만,어선,0,0,0,0,0
IC-2024-1472,어선 2020한진호·어선 대운3호 충돌사건,충돌,2024,12,6,13,30,12-16시,겨울,북,N37,30,0,동,E126,27,20,국내,서해영해,서해영해,대운3호,2,5.41,5~10톤미만,어선,0,0,0,2,2
IC-2024-1473,모터보트 신신호 추진축계 손상사건,추진축계손상,2024,12,10,13,44,12-16시,겨울,북,N37,13,19,동,E126,25,8,국내,서해영해,서해영해,신신호,1,1.5,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2024-1474,어선 용두2호 기관손상사건,기관손상,2024,12,10,10,22,8-12시,겨울,북,N37,5,12,동,E126,39,51,국내,서해영해,서해영해,용두2호,1,1.9,1~2톤미만,어선,0,0,0,0,0
IC-2024-1475,어선 제2015명성호 부유물감김사건,부유물감김(안전저해),2024,12,9,18,3,16-20시,겨울,북,N36,55,14,동,E125,49,50,국내,서해영해,서해영해,제2015명성호,1,17,15~20톤미만,어선,0,0,0,0,0
IC-2024-1476,어선 동영3호 전복사건,전복,2024,12,6,22,23,20-24시,겨울,북,N37,23,49,동,E126,44,23,국내,개항 및 진입수로,인천항 및 진입수로,동영3호,1,2.28,2~3톤미만,어선,0,0,0,0,0
IC-2024-1477,어선 해천호 기관손상사건,기관손상,2024,12,4,9,10,8-12시,겨울,북,N36,19,8,동,E125,52,48,국내,서해영해,서해영해,해천호,1,17,15~20톤미만,어선,0,0,0,0,0
IC-2024-1478,어선 서해로1호 부유물감김사건,부유물감김(안전저해),2024,12,4,11,52,8-12시,겨울,북,N37,9,11,동,E126,34,50,국내,서해영해,서해영해,서해로1호,1,7.93,5~10톤미만,어선,0,0,0,0,0
IC-2024-1479,세일링요트 청루1호 침수사건,침수,2024,12,4,16,58,16-20시,겨울,북,N37,11,12,동,E126,38,58,국내,서해영해,서해영해,청루1호,1,6.07,5~10톤미만,수상레저기구,0,0,0,0,0
IC-2024-1480,무등록선 해광호 침수사건,침수,2024,12,4,15,59,12-16시,겨울,북,N36,23,38,동,E126,28,56,국내,개항 및 진입수로,기타개항,해광호,1,0.8,1톤미만,기타선,0,0,0,0,0
IC-2024-1481,급유선 해령호 선원사망사건,안전사고(인명사상),2024,12,10,20,55,20-24시,겨울,북,N37,0,59,동,E126,25,34,국내,개항 및 진입수로,대산항 및 진입수로,해령호,1,416,100~500톤미만,유조선,1,0,1,0,1
IC-2024-1482,어선 제2022대승호 화재사건,화재,2024,12,14,6,44,4-8시,겨울,북,N36,46,40,동,E126,7,50,국내,서해영해,서해영해,제2022대승호,1,19,15~20톤미만,어선,0,0,0,1,1
IC-2024-1483,견인용예선 광진107호 부두접촉사건,접촉,2024,11,28,7,21,4-8시,가을,북,N37,30,27,동,E126,36,5,국내,개항 및 진입수로,인천항 및 진입수로,광진107호,1,220,100~500톤미만,예인선,0,0,0,0,0
